https://esra.fbkultur.uni-hamburg.de/explore/view?entity_id=786,centroid,spread,skewness,kurtosis,loudness,sharpness,roughness,flux
44,1209.9430811102,543.49655397786,0.7155380997505,7.1126523172649,67.285391632135,0.058628722943109,0.018876671185667,12.662564282355
45,1093.1445314754,514.79697649568,0.85981088618246,7.4498227555136,67.423474533662,0.070028881708078,0.032253935360809,14.434950057282
46,893.76706978023,488.63792391824,1.4540638159717,9.2099160185175,67.43979427745,0.071263464568344,0.037137893651146,3.1486843717981
47,982.33550499756,512.99098736946,1.0764575399916,8.2151275861513,67.36763435302,0.058859852167906,0.025198356556853,2.4036588641999
48,1105.9774520349,494.97148131161,1.1740969949196,12.795315393271,67.369014685927,0.055330873673978,0.017965001553587,9.1552559174436
49,784.48159073905,481.35440465863,2.7123032096638,25.645461154153,67.463829772909,0.062781214991825,0.022750128217637,12.463309260142
50,961.00959957233,541.04021623063,2.2038388310538,30.727683853211,67.503140347364,0.060712306961243,0.018882367096657,8.5866223042964
51,884.25150170559,522.64787461143,2.7139187262347,39.964917990631,67.378713657734,0.060589469460841,0.020194589407737,7.4724037289695
52,842.10912395458,495.3756346026,2.3743643258231,35.285012048397,67.34218877011,0.057534540844665,0.02485411185421,6.2690106080575
53,775.71797502141,487.59794440407,2.5209710363958,35.890933153125,67.362403951525,0.058443322522802,0.025037904269164,7.8314826417085
54,751.35401339826,458.6146181636,1.9907799325688,25.27349622171,67.356191340326,0.064564877742465,0.039875429553855,4.3252089934397
55,795.6345021986,467.52112250904,1.5939815227305,18.823938440222,67.255761147131,0.056403000757978,0.029199616199071,1.3737620640885
56,783.45541296174,465.56688743759,1.4707525978255,16.071485468031,67.221068818167,0.05155843210303,0.026127109139288,2.3936486577383
57,757.97759079863,449.25049237031,1.4300490336851,14.258206830442,67.253194833329,0.052236029400579,0.028042990241345,1.2338660356269
58,790.37745143579,458.4566527743,1.309752052989,13.611697945883,67.131545289116,0.045881244721352,0.021262554840031,2.0497493395476
59,727.14086714137,439.39736844534,1.5179820084147,14.008030040177,67.109549427244,0.045567909781131,0.025805361143101,4.4299495699259
60,726.97623488881,454.41365865352,1.757434553342,14.968400152963,67.20859771169,0.048212159296389,0.023627452821222,2.8353665602596
61,766.66314444273,471.90566000136,1.6729129883846,15.186794974095,67.150494948227,0.047707411665379,0.022304420731008,2.9266014886869
62,832.34421933699,492.65065732268,1.3741831854428,13.865264068822,67.25421411431,0.048716432857159,0.019752207862393,14.651181569839
63,755.33333226424,415.38884724504,2.2972723294715,24.808467434458,67.38423179817,0.068294987090419,0.030808275837801,15.210733683084
64,802.2589986806,396.26447868277,4.1714932450193,56.339269337471,67.434268154973,0.066068521019208,0.019437219298221,12.244066821892
65,857.62636690646,386.30753076596,4.5913532413585,51.917774961104,67.456010857419,0.070616026637362,0.027066690243293,6.536269023001
66,898.51608978485,408.80750406464,3.2261190747029,32.566126643285,67.37898946658,0.062842917143945,0.021060635139159,5.3070016211535
67,1001.9530590414,424.28706068883,2.7701282828751,27.786727766557,67.346029840713,0.060979178353153,0.019841687326221,3.9993457412023
68,1062.6738587415,518.08189875174,2.1884294300948,20.688182718026,67.339882065483,0.054228397928699,0.011610565383003,5.6928375328519
69,828.74554544964,514.12117910977,3.4476226891629,39.591220181275,67.20277480484,0.04055621092906,0.0072531169421478,5.1573858413238
70,860.01386458985,372.91098954121,4.4458258281494,74.516973655271,67.259060376627,0.048885133405055,0.011687684856247,8.8167129894829
71,871.80109545529,286.59486007245,5.3924966897525,122.62126866388,67.135024667909,0.044226620185732,0.012748646924759,9.5343775009466
72,927.58683420284,262.61687435573,6.4297110337284,172.27628467251,67.164570233317,0.054624616716562,0.022851269511651,12.9847874398
73,884.11922850304,264.42813606267,5.3194028010226,114.44454230654,67.292360847038,0.063667535627534,0.034392891064023,10.702624955076
74,899.52609662836,247.35593562828,5.9856518051222,140.38540021947,67.285514174563,0.067745164695743,0.043345959825224,7.9480019834252
75,893.80440647578,245.06584129423,6.8296559824678,166.05909890658,67.255841004442,0.074975181616775,0.05204999772513,5.7377959226943
76,909.78912114462,258.42230507844,7.5547895259758,191.40779036884,67.273713718222,0.080464029607,0.052419237589435,3.1941375159816
77,894.56210192617,257.04629878648,7.3584240657528,182.95399719044,67.267934731532,0.077764595636168,0.049393596785943,2.9568939969701
78,919.49726421998,266.04315782563,6.346506653451,143.36255518373,67.234430839052,0.068252203351552,0.037701429153583,1.3508543562581
79,903.30387300126,263.94545971248,5.9767448814778,130.1211320037,67.238954030311,0.069261858712098,0.041000269485721,2.238829177365
80,902.82172454963,262.68302288064,6.3082760882805,135.95612602375,67.166559250405,0.064089148276008,0.037299796820577,1.223269898067
81,897.20361255126,254.48860176356,6.707368749043,149.65660483121,67.130568158184,0.06055453759142,0.036225508335846,1.9078388880107
82,889.82460319554,270.58426308774,7.1150652494916,147.70682495929,67.192358748846,0.061360112002071,0.033328890216031,2.3471290861536
83,911.23262046259,264.14838696204,6.7421615882144,142.81290718051,67.156643845466,0.060395013211667,0.033814464994637,6.0003620749376
84,897.74735424071,266.61048499528,6.3664181306705,139.57428528662,67.298798759823,0.069462513332573,0.042761056999619,5.1905758746739
85,882.24720346496,251.36092244055,7.0454173592375,160.43459358338,67.230908295145,0.066878542532071,0.043341312831644,2.4141690658375
86,925.30675208494,272.43312172226,5.4665520823027,114.57461239236,67.253348610596,0.066392559631117,0.037429854335217,2.4635841237754
87,924.13725723013,276.60359210512,6.4624444758228,141.76635338702,67.182986019719,0.063429754303276,0.032617342644509,4.185671999698
88,906.54704298579,275.6541790929,6.7748183229276,135.29535010065,67.272159780141,0.068335013424413,0.035905213808082,6.8518560669612
89,926.17559423873,273.96127443726,6.1081194728889,126.01981674758,67.330219604309,0.074211351732544,0.04491373052779,10.640932142394
90,925.25999583672,290.91472404922,4.7763152327131,79.211274087389,67.432408498444,0.081600935977458,0.048674567661934,6.4585445035355
91,1019.1806912475,302.93200054698,4.3024018209756,72.787975359127,67.32648985161,0.066161796714509,0.027441329325752,11.81876561884
92,976.45997353112,466.25297300024,1.0854413865961,12.717217087478,67.305462775119,0.056862614876599,0.020911276122314,13.996849859304
93,931.99911112563,552.26028125815,0.80710567794985,6.1056759281396,67.243318534188,0.052601462460378,0.020471742242832,7.82293574068
94,872.74598765438,553.72950027202,0.8645602694437,5.3950309885446,67.243008654622,0.049838706872562,0.021819442402364,7.1255140426596
95,722.63040973073,481.72427297766,1.6772179617212,9.6249880827725,67.292298127692,0.055500513634197,0.028682531628558,4.3147022584643
96,722.98494324995,498.80892434539,1.7096071371985,10.224099842454,67.222106181744,0.049556835605326,0.022987662891792,3.53325510202
97,770.83970978788,501.19439698567,1.3505450678345,9.0264098966098,67.212762968503,0.050697861367388,0.02286377047136,2.983515869961
98,782.63049013503,514.81342577896,1.415561363452,10.153413744691,67.230820847725,0.049615674753545,0.021237262870032,3.5798859314268
99,837.48397150789,540.09302055053,1.239735489298,9.9814378081466,67.244262194706,0.048669106745423,0.020275437024172,2.8556765337644
100,748.09675478468,484.33604617282,1.7860009993925,17.664423622938,67.19821202432,0.047454238465896,0.019263402689824,5.2265761298119
101,798.79002419596,482.05193480045,1.3151786867934,12.124465139705,67.259044642966,0.05266453609886,0.023664849985545,4.3770347871907
102,746.66810929062,472.11607933126,1.7032555707637,14.955572914077,67.218934756828,0.049978592320894,0.021243772870662,2.1760691664059
103,812.91933669679,498.61883964752,1.2319265965842,11.522613801514,67.155746883918,0.048073398731098,0.020407680074281,6.2527894655389
104,820.08031661638,503.4656508324,1.379529224368,14.344818977813,67.299011393372,0.059425461089644,0.027526156953559,6.543627466653
105,815.44127563625,518.11258946638,1.4553758328415,14.584183659759,67.262176075263,0.058703375683161,0.029074448936702,4.5571253667832
106,883.58145071471,543.16201021993,1.0430959420767,10.496331070109,67.2573903229,0.057831982107462,0.030157119963851,5.222978972064
107,893.67726051924,533.45585414799,0.86031624152081,8.6533893305679,67.297264078091,0.057001089838517,0.033672394521333,5.7099937778559
108,952.19223697915,552.28072017377,0.82029577339254,10.122412529025,67.361624200145,0.063915743366587,0.033933042743,5.5471490194212
109,1005.0021914085,562.57815058453,0.43841266811122,5.6789214082739,67.375127850743,0.063163978678935,0.039591719704272,3.6975623791449
110,1027.6686824654,553.66139565572,0.32887606367999,5.4406248812844,67.2749424503,0.059139402801997,0.036334221408442,3.8065380965285
111,1060.0233461589,545.61141698695,0.23731221461527,6.0061247140824,67.298840670267,0.063182722118394,0.039066094628291,3.2154143635935
112,1137.9948398474,536.05967219246,-0.06617823823732,5.2946655003077,67.170967337037,0.055505358961297,0.036767000310048,2.7684629580432
113,1155.1945293894,532.93823912441,-0.14600567113816,5.3318944765885,67.165455246496,0.057599922420191,0.039638400687953,1.8078429860249
114,1171.5840401747,529.41394018836,-0.21855540697087,4.5197425284794,67.140630590456,0.054330683294143,0.035618940423796,1.3848193950552
115,1180.2481039359,521.75733414923,-0.28061191566075,4.8567209024599,67.078397486697,0.051511595075509,0.03703494215793,1.8933354847025
116,1173.9465066167,516.83611637926,-0.30552382281324,4.3023788299859,66.989924917424,0.049944019456223,0.036758971326662,1.1531743208995
117,1172.9253206149,515.9920499195,-0.26214055874136,5.2595209346706,67.00383252987,0.049508519581218,0.035736656833377,2.0160304332435
118,1185.7059720413,507.23147052377,-0.31419945853826,5.0110843032576,67.060907088377,0.051030877524554,0.037224309070041,1.8587395649665
119,1178.4527549161,500.2162537891,-0.29876355671685,5.8927982882888,66.975231208718,0.049592563756286,0.037238910636587,1.6786050176607
120,1186.2730984732,497.5788094194,-0.3049360742545,6.3097815889971,66.972509184573,0.050492658431744,0.037237621551342,6.8822836992123
121,1161.5513289794,503.0467535477,-0.21262431424285,4.851525603655,67.216774064258,0.05551070461173,0.039161474335706,20.413997622869
122,1190.3664672495,514.77537629473,0.37092759940556,6.2286335792983,67.459022611153,0.081326862083083,0.050329841592325,16.267416980766
123,1349.5022961873,613.86169935078,-0.02720269605464,3.9526537414053,67.284124601399,0.078291945744118,0.040524306516005,6.4795682712924
124,1369.6593780897,691.3027850487,0.011172527415423,2.9918084731904,67.233824664242,0.067721289894027,0.029896783812124,4.2412290254555
125,1568.1634894099,624.12461145695,-0.51755662307002,3.7365164470004,67.126778097325,0.060939021236869,0.0291592553683,2.6081298927886
126,1589.942942755,622.37264258491,-0.4829242865422,3.6371831269663,66.9923436016,0.053483452132096,0.024258748381985,1.6058722500562
127,1653.772050125,602.04069827548,-0.51672178728302,4.1974430014958,66.930400747352,0.053895508891124,0.022321680213844,1.805528594412
128,1582.3652562155,639.8245836594,-0.3024378547321,3.3111932798859,66.804042130881,0.050287721583771,0.020211701559233,1.5546920506354
129,1603.8616856165,624.15034855585,-0.33676946321055,3.6168530406724,66.751067453451,0.049295605995324,0.01902631905317,1.4101284801584
130,1574.2539163509,626.30385232346,-0.23993401257426,3.4703298367575,66.63550304997,0.047256476364723,0.01786903315939,0.93261109601367
131,1566.309715899,632.35085137219,-0.17024972591371,3.5683956094649,66.690849510254,0.044651815969254,0.01542781941679,1.545793122186
132,1513.5804189258,654.53712099193,-0.017192748317985,3.3144129292461,66.706734463389,0.046153262735447,0.015165664493415,2.2824124218085
133,1529.8152362824,661.05649163235,-0.048658024281055,3.2955252812544,66.727957853935,0.048281112800723,0.017466394055456,1.8123132563509
134,1484.1117201226,669.79789276362,0.043577927355792,2.9473480696644,66.771974476216,0.04604450278295,0.016165855568905,0.58691037054346
135,1462.1510757249,690.8450952761,0.097117698683319,2.6853910412158,66.668927142797,0.042370613995834,0.014077131271855,0.62373004631136
136,1442.4410504466,698.02771660341,0.1529413728064,2.6260767969513,66.62275792713,0.040704638075208,0.01304794393719,0.63462580806418
137,1426.8175416763,696.31922872067,0.20935409315344,2.7339900909226,66.531632652626,0.039772151955869,0.012434977297989,1.3819972040239
138,1410.1016515313,688.78114345524,0.26705395605608,2.7785290510891,66.595035221969,0.039640493282413,0.012024503317339,2.0463275662346
139,1377.1977889861,682.21377175638,0.37548747656261,2.9867133073654,66.667591522256,0.040414455738972,0.012740250060687,5.1326118688437
140,1377.8251660308,685.74669873027,0.37201937247943,2.9417613352839,66.816061248789,0.048730059757175,0.018218672033251,4.3730510520422
141,1379.5948939092,683.70130568379,0.3730330050336,2.9808119977871,66.754408538826,0.047411996452581,0.017757419955114,2.1168436385255
142,1401.3480359796,670.58361923485,0.28650236904154,3.0488366532353,66.889738408993,0.048644880592363,0.018114699904472,4.0849102402524
143,1372.8667345741,670.42255684396,0.3067982104424,3.1939877331014,66.997231607967,0.052112777509508,0.019881413437319,10.372445444841
144,1497.6726188659,678.92464287753,-0.12891611727762,3.7539125796074,67.335193549215,0.065964499714861,0.022461770574861,12.031786772275
145,1390.1323394764,682.7492030589,0.026226562993057,3.5244293615495,67.392629487007,0.069421835155474,0.028233950907255,4.9614574309842
146,1461.412767764,719.37437174647,-0.18895533489471,3.4374649146586,67.347617197783,0.066988603535493,0.024560510175102,2.0660193936791
147,1411.470514002,731.71756912146,-0.046430282320668,3.4162596168054,67.351646288933,0.063899495180687,0.023092372284249,2.9431060731076
148,1383.1211367124,720.57673428601,0.049624592468522,3.5998198638002,67.336361507798,0.066005829622321,0.024782167944371,2.5956155812563
149,1344.1924278847,738.78774967172,0.21862644283498,3.780267023327,67.302923020225,0.066435120123256,0.022490440995427,1.7944385182913
150,1305.6857002307,746.1631115946,0.28493655404195,3.7428301505666,67.344119214991,0.064648402671128,0.021811285901921,1.7148472021589
151,1282.2437764694,734.52432416201,0.37870078026335,3.793916826311,67.337168611805,0.063573295185839,0.021493945665097,1.6070289501627
152,1288.7126966548,733.74014937903,0.39278613480619,4.0020579697447,67.336515021501,0.063316106673388,0.01985280613233,2.2874623354614
153,1271.1340013248,717.16877927836,0.41847566191776,4.44491329937,67.342499777702,0.062044086123965,0.020947231486905,2.4402056856126
154,1306.3725748359,718.29081730466,0.32475714457129,3.7176592635213,67.232949345267,0.057609848517826,0.020092560521496,5.3780850975739
155,1275.6159107169,644.6283727391,0.44600666496918,4.7247071512527,67.244344824729,0.063115326005302,0.024492470381466,6.5791463896099
156,1280.7089596074,605.8614036327,0.32674415163588,4.7728551756531,67.216519952536,0.063884615664048,0.02966639210761,4.2190714659928
157,1315.3971783121,627.268580562,0.25076665224923,4.3465558193412,67.248528202425,0.065547216063484,0.030069239031465,1.7134235454989
158,1284.203708498,679.60612472862,0.31565907932094,3.6621580804647,67.169040553384,0.058943072390345,0.022425705915969,1.3138368032224
159,1127.9239152792,704.54356331621,0.72244066254859,3.9788672915459,67.002653572312,0.044651441631759,0.011980672362893,1.6090110507654
160,958.35351119439,586.1639684186,1.3276128805384,9.3307304412137,66.810223996058,0.030279726157835,0.0060351443355236,0.93137036764956
161,1047.0402687212,612.411229474,1.7031194763109,17.664446369353,66.726350805969,0.025877469643721,0.0028380958173325,0.97474741039676
162,1239.4945570058,635.53973716675,0.79410812184756,10.130211670437,66.437222019828,0.018175871874372,0.0017971194903201,1.1436294812307
163,1218.8646227375,577.25267578719,1.2186874631655,18.58638420634,66.393677217862,0.015250202574281,0.0012663741034282,2.5179455577706
164,978.4968722667,487.42160577074,2.5008026510329,38.494298986576,66.329429901192,0.01461317219265,0.0013744245075326,1.6001362130537
165,948.62648281738,518.00981297576,2.338554936338,39.844191931213,66.312669217508,0.012910337966823,0.0011613260294275,1.7876997873684
166,1106.8901668591,530.04675863977,1.4685341691323,29.641650554725,66.292513247391,0.013442621201615,0.00135570560848,2.2320530987396
167,941.08688558702,531.66003793388,2.0755766497408,27.161176129123,66.300084339922,0.014119873706718,0.001517800753534,1.7791031061862
168,1055.4085160399,555.02481433417,2.827818548466,49.501931665238,66.234825730614,0.01331131112534,0.00092499660384325,0.89347141717759
169,738.07620525793,585.90317559711,4.1994900830859,65.865351405985,66.202055194169,0.011020723234485,0.00065534214135618,1.2006628277786
170,706.24569120105,514.95671791492,6.6799815167586,140.29673884445,66.261494604352,0.011293048992205,0.00059893327832376,7.6945197433275
171,834.417239372,415.42686765947,3.5872076121085,57.525172861451,66.716709295673,0.024255503512828,0.0038619435270937,40.098321391662
172,1195.0339560706,477.8953215821,0.86273957228341,11.731106774678,67.589459569754,0.087693770184871,0.052326334611682,39.556932553999
173,945.69471066408,469.97013445299,1.8924890311162,18.878933876475,67.751714705962,0.09514804297448,0.059761045686834,10.796358364444
174,991.2435085186,583.17380986352,1.497328722661,10.536151961498,67.655227723749,0.087446881966007,0.042415580040636,5.1204473531009
175,986.6722347832,584.60464606921,1.2726229544445,8.1118125253625,67.560538193469,0.080603947662897,0.044563012321168,3.3346070347621
176,997.62658126939,613.68631025911,1.3862332255419,8.2051629609861,67.470949697779,0.081595345107504,0.040191181996655,2.8445437486333
177,1025.4543955493,621.08015873116,1.2649170061627,7.105716676567,67.476879808971,0.077257269767847,0.036117597828494,2.8926431353854
178,972.78261116851,640.13370026032,1.4292450757333,7.333151738058,67.505751845124,0.075016766526615,0.032388283066004,2.8271082105504
179,950.30840219971,642.47925720132,1.628404602123,8.7298736133725,67.52821029766,0.073860427038617,0.030418322847465,1.9493984260326
180,934.12451390699,625.18811785428,1.7232287434921,9.7323240857092,67.424520908699,0.06506130834511,0.024523919280981,1.2068171952748
181,840.26670183326,565.97212070895,2.4988481233388,17.22652180268,67.360438938505,0.063855859309839,0.02346404308603,1.8531449217475
182,858.80282174656,561.4437374684,2.3183284894943,14.906548529912,67.395203098879,0.061792245063116,0.023211455599808,2.0415458121348
183,856.17084239229,553.64257620241,2.1138869898413,12.912384989501,67.31500872606,0.058624319033466,0.022873872735169,1.8771029546457
184,870.62341333608,561.17856339569,2.0758112827881,12.533118370304,67.315883257404,0.057650141140747,0.022004426363915,3.9607480738821
185,859.25694370716,535.80103517065,2.0418730976027,12.099503706857,67.277141652954,0.059666101276257,0.027147229924253,5.4642456254796
186,892.16762389813,553.82395496484,1.8315676286699,9.8742396166991,67.371359913809,0.062192047334425,0.028438867548937,5.4718976941678
187,900.81597699111,567.02149136479,1.74297312895,9.2502074517415,67.388733605612,0.066863207480099,0.033312045537064,4.8739419858708
188,949.01794866057,578.90157609452,1.6988464767305,9.3886981221872,67.420077135813,0.069278447051218,0.032523370981764,5.3004635433971
189,923.86600049317,584.12071140143,1.6810778905229,8.9526074014395,67.488860666878,0.074811074491217,0.041107138308792,3.2424969609841
190,959.26825004957,588.91217190941,1.5969677733372,8.6180779783966,67.419631946612,0.071283410354562,0.034061797729539,2.5309394733232
191,1022.708932211,617.75951689755,1.3012274356105,6.9199215934822,67.466574214875,0.073046564221814,0.034325819373839,4.2325304104624
192,949.54032965494,587.66737079524,1.5877358331949,8.1655946780432,67.452622360896,0.074164382987557,0.041223969415654,2.9870269372817
193,956.73766374961,613.4577708534,1.5031227454509,7.5828211412916,67.429498816757,0.07146678110038,0.036067147185444,3.766220595393
194,1010.5429471274,633.24337341895,1.4252093561357,7.3073811697267,67.476158111884,0.072516435751187,0.030468078214305,12.551057757631
195,1175.2733802051,652.06444698679,0.99701877404584,7.9416745021273,67.576091593981,0.089993904957736,0.040018235279242,21.162477909338
196,1137.5538891175,586.89401447012,0.96344069434658,8.2125076116909,67.668119341316,0.10547772961768,0.064943525511066,10.016955604006
197,1137.8346229492,588.29601086312,1.1844796315275,10.51502151516,67.580571369888,0.091780094938581,0.047846716869196,1.3423225605244
198,1224.6982855494,580.63261663969,0.78027937782793,9.5422192036448,67.404893352262,0.076464480396041,0.034476704270779,3.4482077819411
199,1256.2507212684,577.41245994106,0.73172330862513,10.028613239672,67.453185972729,0.076899378720951,0.032294263743976,6.6163437782026
200,1085.4751359462,555.38535801608,1.1391561420984,8.5802989463211,67.469656297093,0.083140731890432,0.041883793270983,4.5741204383984
201,1076.9414846387,589.86001716572,1.0481771863651,7.0103260013844,67.3236913796,0.06266040271374,0.023831112706965,1.7128176680552
202,983.28475907106,594.32110081053,1.6225378096105,10.06598607137,67.144762632671,0.04908047571873,0.012768310200596,1.3698352504358
203,975.64919217156,577.97346940759,1.6769797403787,10.718861634415,67.12116687825,0.0466619399569,0.012352622453548,2.0396638283272
204,973.09885842763,569.46824518686,1.9398490290168,12.132200390764,67.03453494596,0.045316396777759,0.012081288456,2.2169095086975
205,885.26501879119,545.06992375261,2.1930282936671,13.680228380895,67.041023779357,0.045895369927856,0.013072579499902,2.3288422718437
206,942.92302520491,582.07099440866,2.0094540294959,12.987910356236,67.095498259399,0.044240686275101,0.010968618679212,2.0446530851845
207,869.28951845848,512.42266076736,2.6562224036941,17.717829619756,67.015148948915,0.044239244159239,0.013554217705638,2.6807750038756
208,925.24946986103,582.32993812763,2.1437329068901,13.448619863545,67.100196684869,0.046003161779989,0.01217567022444,7.2740237923745
209,901.74486507175,551.18868957642,2.2017023691615,14.26241777545,67.224790724873,0.053933356663454,0.016867380898811,10.205296835189
210,1069.8607528322,609.22765725727,1.1209659170947,7.9614556251863,67.324185867939,0.058948101444794,0.020266540525648,12.41901869237
211,1231.5079681525,592.77822998869,0.75264905263565,8.6296626033192,67.356908426119,0.068745202441197,0.025403826710822,12.704940421777
212,1122.3097518134,576.66269375483,1.109853630894,9.5828592037116,67.362630563367,0.078748510722166,0.039350551357358,7.1138009463813
213,1107.5805406944,535.83853506478,1.0372154997505,8.9167810924142,67.369088529204,0.073039066739113,0.03204827620059,2.4903077960725
214,998.54159414132,557.37264200162,1.5825412532794,10.432771581725,67.298632754855,0.062804972130759,0.022480572050773,2.309735706214
215,951.97233039996,625.61954886183,1.8802351340637,10.585129849399,67.222992244905,0.049473072428739,0.011800327719337,2.4394532510039
216,839.11981129826,536.89441238886,2.6165799983277,13.984114805652,67.10966710668,0.046032158072818,0.014616095125753,1.6248293595348
217,886.19753814429,521.1657850313,2.4731516236844,15.043353197964,66.942929670352,0.035805242396238,0.0069325639066285,1.9302979120545
218,942.08201255598,596.79480430212,2.1808124324733,15.50997448081,66.84691805382,0.028478328494148,0.003428799453113,4.2835240013229
219,1122.7031389283,460.27303326555,2.9985837548563,39.852038332407,66.902984901155,0.029504472124467,0.0037494584215831,6.7642292875843
220,1217.2673422242,375.04858857945,3.5834304473445,67.762341212402,66.896720812601,0.035998750275725,0.0054422719696956,3.1242134644945
