https://esra.fbkultur.uni-hamburg.de/explore/view?entity_id=787,centroid,spread,skewness,kurtosis,loudness,sharpness,roughness,flux
0,429.22539909179,764.24615531772,6.545653079026,60.47618392835,67.874316203533,0.10331939372691,0.022136209083402,22.396747331008
1,598.46782177006,921.03549755716,4.8819655478035,36.023011771167,67.894145488611,0.10787285865467,0.018907392324344,16.370625755119
2,409.7680079578,687.3521361139,5.8899678397891,55.912638637491,68.011977669294,0.10774281666334,0.042482035323649,10.993014141273
3,620.58762678626,980.65633301458,4.550224855775,31.577811183564,67.944880588026,0.10476999915589,0.020075143462067,8.5994648086629
4,774.70759897854,1195.8886531354,4.0605431694378,23.617505377117,67.936038255225,0.11321915243766,0.014961455041362,14.390780920546
5,482.47820696356,835.30709882437,6.249679471592,53.153755336815,68.033358294156,0.12325411951213,0.031168653993721,14.929148669219
6,437.7391898511,819.15069539793,6.2804738888889,54.506154062581,67.993239668439,0.11486507655644,0.029505772556517,13.481856113518
7,421.2895409655,868.21618121864,5.3637871828283,42.708806749551,67.982422855183,0.11427658722438,0.03057261024558,9.0599009802473
8,552.10211233106,1058.946562938,4.8725281079389,33.12696793532,67.934694849165,0.10542578346949,0.020000728977594,7.7788635902355
9,809.82649994859,1325.369662559,3.9557189451466,22.108778993621,67.916979360926,0.11273390056066,0.014715237622266,8.8419659314986
10,798.34045111635,1424.8837642565,3.8802685620178,20.172941281558,67.886234059559,0.10804296388396,0.012157513143954,7.1108846159579
11,1208.5219508074,1851.9398838449,2.9015290710368,11.706366961787,67.836740325263,0.110448897531,0.0083281412595179,10.054678593891
12,693.2695654639,1189.2697581461,4.535744799204,29.034532209714,67.938471847105,0.11385510300686,0.01524218119465,11.592093371473
13,682.86011259322,1221.2990862343,4.8861664582512,32.357486922423,67.883934007107,0.11461499094241,0.014588091433763,5.6386190729246
14,869.736688969,1539.7316472412,3.8994864958399,20.122725642365,67.842001558284,0.11724052491546,0.010301383026858,10.116755260305
15,836.65849769128,1395.6747055377,4.1730011209497,23.014200103004,67.947583279872,0.12622209837986,0.014215366523623,17.416505680481
16,547.65738850672,1176.545311373,5.2419432603434,35.292134318659,68.070518012119,0.14767999711626,0.025021825398015,21.405673842043
17,1531.7973603191,2531.8096776935,2.2791699035447,7.1323522972138,68.118850014231,0.2419238761507,0.016596840502405,17.151856191869
18,1200.3029471758,2244.0874279148,2.8207252684898,10.157532438449,68.139789257819,0.22998185786648,0.021438698391811,14.057916866406
19,1237.0082399558,2056.691831245,2.9811564621835,11.590316814972,68.172796411814,0.21375252028283,0.020212622971507,13.248742659553
20,1685.1423228871,2198.0844316252,2.2274748423257,7.6548339987208,68.11991132813,0.20949641022635,0.013319345350238,11.474671921137
21,1215.0495585746,1691.7288095474,3.2921413480168,15.07605159229,68.056920781205,0.17674310824356,0.015079840240145,12.700092844265
22,1177.8966338138,1847.7933269016,2.8732188473615,11.469727143808,68.049460260336,0.18697760921084,0.015947398378429,12.079595511244
23,1099.9017595512,1806.2615979753,2.8903970273766,12.36956181635,67.991814012564,0.16428890867911,0.015249553598586,12.939148575713
24,853.32395991186,1474.931029736,3.8129040552364,19.741913482748,68.134881969354,0.17593780157309,0.022664165863999,17.721758496401
25,544.27703819076,989.47815621937,5.8041104927906,47.096877129642,68.116061199287,0.14648669673285,0.031397278178708,8.4904482302143
26,894.94807308868,1263.3099090532,4.1720768498566,26.272466176672,68.031313795454,0.14045910581981,0.016200840505049,6.42137239188
