https://esra.fbkultur.uni-hamburg.de/explore/view?entity_id=515,centroid,spread,skewness,kurtosis,loudness,sharpness,roughness,flux
0,9983.9429098858,3718.9353970484,-0.74475826659922,2.5880024821108,65.542956211164,0.054649237030834,6.3933993701365E-5,0.32257362687549
1,9805.3276234068,4244.8128358023,-0.88110720877505,2.5533253472966,65.037413148071,0.021519118071549,1.1372725784626E-5,0.13409322236604
2,9203.2763844983,4440.0220198829,-0.62665184961985,2.1534472731953,65.02841024302,0.020420616364482,9.8378730982992E-6,0.73025962447694
3,8881.367429001,4512.1409762152,-0.38279167534846,1.7545916227259,65.148284307192,0.023020298970357,1.2528412197064E-5,2.8563743564655
4,7879.4078453508,3866.4395160776,-0.016990705933144,1.9166077632015,65.705151209708,0.044892659194882,5.9923402582983E-5,0.58424098408551
5,8256.0177980949,4674.0785643567,-0.21696359255034,1.5709671798003,65.092784159262,0.022488437515689,1.3165369710619E-5,0.047740191637083
6,7008.7963558903,4641.9130087527,0.083201910346584,1.5776883988274,64.993481287462,0.01252742072508,5.1506794240826E-6,0.71003706126977
7,9146.5936563619,4240.2497103488,-0.73026051211853,2.2067659433638,65.16839903811,0.023931147864472,1.4065622397532E-5,5.8724742178098
8,9288.6913060084,3836.6115830374,-0.56275764771269,2.1951472303524,65.914568739204,0.07568552530599,0.00014997304693583,0.47292673017159
9,9660.8074364133,4061.0203377336,-0.84348720961671,2.5253233792035,65.003725285289,0.021996909335093,1.159827268644E-5,0.03517801795486
10,7156.3336890127,4817.7258728231,-0.13397231160439,1.4489847769041,65.090121806905,0.01331496233151,6.2769694468271E-6,0.60140907564772
11,9096.2175329163,4545.1814770633,-0.62755211032538,2.0071566134726,65.228549871034,0.022864635931249,1.2775348932461E-5,1.054901185334
12,9085.0678348713,4412.0121642409,-0.55921585934649,2.0120674941684,65.15944443892,0.023869340774749,1.3506536900726E-5,3.9754469800062
13,9776.19584014,3649.1139744799,-0.54823843873235,2.3942808648493,65.539061683899,0.060954262526444,0.00010658141609682,0.86768715108826
14,10925.709710697,3926.4086829673,-1.360325601384,3.818781628261,65.050974028875,0.030969412530116,2.0499968336032E-5,0.091758716282045
15,8194.0084276899,4798.5940977709,-0.315145625855,1.660177598756,65.084910955579,0.016522344424265,7.6098990390675E-6,0.36226830498174
16,8699.1364605333,4598.139080846,-0.44041863212488,1.8803330743451,65.073030296736,0.019166864621689,9.351086002938E-6,3.324764955739
17,10230.609638689,3745.5736808802,-0.8538731897844,2.7451029962965,65.493430281088,0.056085202544358,6.4824620225364E-5,1.6072389313107
18,8930.0444087238,4111.3525906814,-0.45445475635414,2.030793523437,65.444701383825,0.034601071213996,2.76769062533E-5,0.80175450369404
19,10192.852883435,3659.3609384098,-0.81732319951668,2.5957083293028,65.378615441681,0.052137727660145,5.6185699433816E-5,1.814394377957
20,10784.393441582,3463.9701476357,-1.0681767772387,3.4317335981647,65.319716104656,0.053022976872127,5.7342192294726E-5,1.0668193136721
21,10640.192644836,3475.9574062279,-1.0649413146106,3.3906846898149,65.333568496865,0.050886841061264,5.3699903099461E-5,0.11996476972138
22,8989.7711583385,4412.1004060552,-0.38637260991934,1.8186801128597,65.078969459227,0.023636899007717,1.2444331662747E-5,0.13661517301817
